mol_i, mol_j, min_max_dissimilarity
56, 56, 2.220446049250313e-16
56, 57, 0.06504768853597231
56, 58, 0.10329563568264577
56, 59, 0.016196050113034044
56, 60, 0.004382792227914711
56, 61, 0.003921056502974252
56, 62, 0.003498116903850934
56, 63, 0.009869768900067855
56, 64, 0.08334454709738204
56, 65, 0.22166960824366033
56, 66, 0.0316767002440006
56, 67, 0.09935326897284291
56, 68, 0.12039530995658787
56, 69, 0.05182051450117442
56, 70, 0.033118638378565546
56, 71, 0.03433979379127705
56, 72, 0.03467769483070238
56, 73, 0.033921013790621624
56, 74, 0.03710877516161448
56, 75, 0.053586813797381394
56, 76, 0.12713558471173347
56, 77, 0.034389395838352876
56, 78, 0.059101501933735645
56, 79, 0.13306895040089917
56, 80, 0.05853074921193557
56, 81, 0.03429927193731652
56, 82, 0.034636915633868615
56, 83, 0.034884916056994286
56, 84, 0.034887205715159686
56, 85, 0.054807421138636236
56, 86, 0.06626772592710228
56, 87, 0.09996807668134566
56, 88, 0.044911208309243
56, 89, 0.046415001977052284
56, 90, 0.058016515523772405
56, 91, 0.05629449725935709
56, 92, 0.04621019756563394
56, 93, 0.046301366219267615
56, 94, 0.04630232024870029
56, 95, 0.04567522060739149
56, 96, 0.044458116844459994
56, 97, 0.055287556307686225
56, 98, 0.10510537405854337
56, 99, 0.05318948091943421
56, 100, 0.07905171109884002
56, 101, 0.11510993840216444
56, 102, 0.07056131697405676
56, 103, 0.052990917458036746
56, 104, 0.05299497851549817
56, 105, 0.05300465998327519
56, 106, 0.05301632168569537
56, 107, 0.05303010523385743
56, 108, 0.06018653498489113
56, 109, 0.1641763937457974
57, 0, 0.13543575173436906
57, 1, 0.12582088133000457
57, 2, 0.15084170093660743
57, 3, 0.15048887230532626
57, 4, 0.2482026321716727
57, 5, 0.427652019959626
57, 6, 0.5613123808923686
57, 7, 0.6096472545379006
57, 8, 0.4739844555917758
57, 9, 0.2938813075988428
57, 10, 0.12998603787759333
57, 11, 0.1556308672223955
57, 12, 0.26934093183064745
57, 13, 0.3384590090749293
57, 14, 0.505296032424072
57, 15, 0.7234685530162597
57, 16, 0.8041773576136966
57, 17, 0.8092025176795261
57, 18, 0.7421454848159508
57, 19, 0.6299556512599731
57, 20, 0.39266946866037644
57, 21, 0.35439684719863684
57, 22, 0.1449866276937838
57, 23, 0.255572317525115
57, 24, 0.2507031522865485
57, 25, 0.29128428469264833
57, 26, 0.41644430862808357
57, 27, 0.4772577406514291
57, 28, 0.39456930204887
57, 29, 0.28617988439321806
57, 30, 0.2652034260555387
57, 31, 0.21452309915114864
57, 32, 0.24240586737278602
57, 33, 0.13898414133862524
57, 34, 0.13611210388854889
57, 35, 0.15071923451271962
57, 36, 0.2279038243968794
57, 37, 0.22176894067495678
57, 38, 0.24867914052168205
57, 39, 0.44304871869245577
57, 40, 0.6800454895012842
57, 41, 0.5805799089919936
57, 42, 0.28995792935206
57, 43, 0.28560494049094154
57, 44, 0.016202751944867866
57, 45, 0.015947362709582746
57, 46, 0.01820567417416341
57, 47, 0.049350806436810224
57, 48, 0.10851815793028163
57, 49, 0.18211315049308108
57, 50, 0.24494140130308295
57, 51, 0.2477555277932818
57, 52, 0.24544101646244787
57, 53, 0.2234782497859843
57, 54, 0.15032563327069304
57, 55, 0.056601819393499175
57, 56, 0.2268111221832766
57, 57, 2.220446049250313e-16
57, 58, 0.08158230841210201
57, 59, 0.19316933626377597
57, 60, 0.21036121945133068
57, 61, 0.20136165035587705
57, 62, 0.231751193643836
57, 63, 0.2510238824435713
57, 64, 0.272048739034508
57, 65, 0.4666577059934952
57, 66, 0.02933015957481222
57, 67, 0.02940298248474993
57, 68, 0.07721653649874272
57, 69, 0.0849419988054998
57, 70, 0.14530776339490203
57, 71, 0.20167386212572247
57, 72, 0.2510411437201139
57, 73, 0.2931298239487212
57, 74, 0.3376111714323695
57, 75, 0.3060600972077563
57, 76, 0.18648472896619894
57, 77, 0.031888126217447965
57, 78, 0.03214366211012731
57, 79, 0.03210247237652164
57, 80, 0.07564081095254749
57, 81, 0.14773557471921428
57, 82, 0.21105768275185632
57, 83, 0.22599859122416288
57, 84, 0.24235168775409
57, 85, 0.30260614449041634
57, 86, 0.22192742071986737
57, 87, 0.14561870299614565
57, 88, 0.04610699271126595
57, 89, 0.11634286277492911
57, 90, 0.1069989571518628
57, 91, 0.08651010373489854
57, 92, 0.14501512219806678
57, 93, 0.19018464653686395
57, 94, 0.22067470654854526
57, 95, 0.2549132130850431
57, 96, 0.3236909853619029
57, 97, 0.26393972438063695
57, 98, 0.11257316585677457
57, 99, 0.0550168124812811
57, 100, 0.054894419971307284
57, 101, 0.054765092113037595
57, 102, 0.0626366225477929
57, 103, 0.12313425816882206
57, 104, 0.18111537243695874
57, 105, 0.23652785722624514
57, 106, 0.27881918147003515
57, 107, 0.34542809698530685
57, 108, 0.3471540105434049
57, 109, 0.17785536736606666
58, 0, 0.14226884422857822
58, 1, 0.15601335051766085
58, 2, 0.1511973071776872
58, 3, 0.15088410572848143
58, 4, 0.24883747951020374
58, 5, 0.45260700975156376
58, 6, 0.5827851280208758
58, 7, 0.5693094070905755
58, 8, 0.36820715125361225
58, 9, 0.17959423680124798
58, 10, 0.1226426129681617
58, 11, 0.15593795197258398
58, 12, 0.2695343471973719
58, 13, 0.3664818599688573
58, 14, 0.5638354725662025
58, 15, 0.7081387945661569
58, 16, 0.7785536428781313
58, 17, 0.7789121862799272
58, 18, 0.6948140334627817
58, 19, 0.5495710989958149
58, 20, 0.20363479492533376
58, 21, 0.18810311557982484
58, 22, 0.14943208903086203
58, 23, 0.2557829759428013
58, 24, 0.25090151311378317
58, 25, 0.2916237773857796
58, 26, 0.49109282199158755
58, 27, 0.4437110853220637
58, 28, 0.26050370257065947
58, 29, 0.17339278336587272
58, 30, 0.17817037542747804
58, 31, 0.18568638510329583
58, 32, 0.17939461106137589
58, 33, 0.13924795160375703
58, 34, 0.14431585678062908
58, 35, 0.1511602081218839
58, 36, 0.22843617945962025
58, 37, 0.22208923206035025
58, 38, 0.24890205251425235
58, 39, 0.5314830969358522
58, 40, 0.6616961232868706
58, 41, 0.5031662741693974
58, 42, 0.17419079855827946
58, 43, 0.19212878724894222
58, 44, 0.16781456853504284
58, 45, 0.08630689982141293
58, 46, 0.01596821627057865
58, 47, 0.01623909195487727
58, 48, 0.01621084043062926
58, 49, 0.02605015876909833
58, 50, 0.06373584390867071
58, 51, 0.09837377860547925
58, 52, 0.12778073889469932
58, 53, 0.1533621421289113
58, 54, 0.1375807841971195
58, 55, 0.15239310252761673
58, 56, 0.15212423413920506
58, 57, 0.1275258407196227
58, 58, 2.220446049250313e-16
58, 59, 0.030586299784442272
58, 60, 0.03898415242760356
58, 61, 0.03429673682397094
58, 62, 0.050915816630619726
58, 63, 0.08787396462837693
58, 64, 0.145868991080507
58, 65, 0.3268005976591223
58, 66, 0.16049078820151674
58, 67, 0.11018304975075999
58, 68, 0.02926798927266816
58, 69, 0.029608482638775135
58, 70, 0.031729384728781285
58, 71, 0.034640747466511024
58, 72, 0.06451754619264571
58, 73, 0.10092005011387983
58, 74, 0.14806957323631253
58, 75, 0.1735155978727171
58, 76, 0.15650961347077186
58, 77, 0.11983567806006457
58, 78, 0.041100886144504356
58, 79, 0.03241444653245695
58, 80, 0.03251102857900556
58, 81, 0.032879275548940434
58, 82, 0.04008237093520539
58, 83, 0.07025870659729938
58, 84, 0.12435208838030354
58, 85, 0.16183678789070277
58, 86, 0.18380166873824821
58, 87, 0.1313429584691661
58, 88, 0.1397901798461345
58, 89, 0.14824319580788126
58, 90, 0.046966488779087046
58, 91, 0.04701179731463534
58, 92, 0.04680835998449151
58, 93, 0.04675155622728577
58, 94, 0.04677408440124198
58, 95, 0.07107118163280135
58, 96, 0.13656846233844167
58, 97, 0.17556727107937675
58, 98, 0.10816798584983867
58, 99, 0.16509319636859365
58, 100, 0.08885787707908777
58, 101, 0.05441303281110732
58, 102, 0.05443885798863535
58, 103, 0.05446139067554279
58, 104, 0.054465754952663925
58, 105, 0.054856239174336796
58, 106, 0.1068425103929812
58, 107, 0.1531329011653383
58, 108, 0.17044655201484016
58, 109, 0.17437112790380704
59, 0, 0.14247581306754853
59, 1, 0.1632229759203634
59, 2, 0.1511283789769302
59, 3, 0.1507321037880417
59, 4, 0.24856111342331244
59, 5, 0.45233408458264435
59, 6, 0.6906649467332779
59, 7, 0.5942322268893391
59, 8, 0.3161665781418437
59, 9, 0.08034824258862316
59, 10, 0.12184374606367543
59, 11, 0.1563642176547615
59, 12, 0.2693748514038121
59, 13, 0.3662703950793016
59, 14, 0.6523156286282864
59, 15, 0.7485390450086057
59, 16, 0.7813352065735442
59, 17, 0.7618910285131287
59, 18, 0.6613111051753526
59, 19, 0.49735160685112256
59, 20, 0.10714503559020894
59, 21, 0.08970251064891321
59, 22, 0.16793039499619344
59, 23, 0.2556307634178414
59, 24, 0.2507584742447928
59, 25, 0.2913945221786185
59, 26, 0.5795298065513637
59, 27, 0.5019480382041903
59, 28, 0.19741814440232053
59, 29, 0.0741369690148852
59, 30, 0.07796415081216268
59, 31, 0.11451087967821294
59, 32, 0.07908677651450324
59, 33, 0.13960965548332693
59, 34, 0.1445623599554552
59, 35, 0.15111148496553628
59, 36, 0.2281935562943458
59, 37, 0.22186702311015627
59, 38, 0.2486782355131394
59, 39, 0.5312074426142449
59, 40, 0.7070644082801563
59, 41, 0.46069958626648744
59, 42, 0.07448763348654963
59, 43, 0.1068277613984625
59, 44, 0.1748282971177184
59, 45, 0.2287617072787096
59, 46, 0.07889444243412491
59, 47, 0.03753525595007845
59, 48, 0.015610236433109659
59, 49, 0.015845337603024534
59, 50, 0.01606275340487917
59, 51, 0.02369828070341773
59, 52, 0.042137045362575676
59, 53, 0.06172290482018905
59, 54, 0.11418145224093257
59, 55, 0.24630279148707002
59, 56, 0.1523757609476485
59, 57, 0.19896280024487445
59, 58, 0.04829134613563446
59, 59, 2.220446049250313e-16
59, 60, 0.0007976549894715967
59, 61, 0.0005333930864880321
59, 62, 0.0034482657859163934
59, 63, 0.017764314584137186
59, 64, 0.0943408392752445
59, 65, 0.246343059345552
59, 66, 0.22144801926054514
59, 67, 0.20590810876278676
59, 68, 0.08901233378831463
59, 69, 0.02907926331294608
59, 70, 0.03108001004496297
59, 71, 0.03214720279535643
59, 72, 0.03251158674911092
59, 73, 0.03182308301907544
59, 74, 0.05946895690169862
59, 75, 0.07451135641150686
59, 76, 0.12714807337103995
59, 77, 0.19895257470448902
59, 78, 0.15757000641992158
59, 79, 0.06836905399615656
59, 80, 0.03196268637557986
59, 81, 0.03222898963561627
59, 82, 0.03256917925135394
59, 83, 0.03282079362072765
59, 84, 0.04328531419723225
59, 85, 0.08028420790153867
59, 86, 0.08611447980782894
59, 87, 0.11486327317270739
59, 88, 0.19283634969509011
59, 89, 0.14845040497428008
59, 90, 0.1566987581853364
59, 91, 0.04724543265380021
59, 92, 0.04704059986475606
59, 93, 0.04698332619634071
59, 94, 0.047005931671456724
59, 95, 0.0469492424162582
59, 96, 0.051199190367173464
59, 97, 0.07820187598663753
59, 98, 0.10388025524876199
59, 99, 0.19939410620316778
59, 100, 0.22475982329413646
59, 101, 0.09689481980084624
59, 102, 0.054598756300882845
59, 103, 0.054621400422092736
59, 104, 0.05462577922632861
59, 105, 0.0546358439679524
59, 106, 0.05464773149829427
59, 107, 0.06409915634832586
59, 108, 0.08861176963057038
59, 109, 0.1697096924285455
60, 0, 0.14276693152551123
60, 1, 0.16361780319561292
60, 2, 0.15107231619166073
60, 3, 0.15065058924886965
60, 4, 0.24844428786477923
60, 5, 0.4522293587985835
60, 6, 0.7265072704206613
60, 7, 0.599875394704902
60, 8, 0.3220083776663233
60, 9, 0.06916994071482174
60, 10, 0.12222441945457863
60, 11, 0.1563637012916843
60, 12, 0.2692991322556799
60, 13, 0.36618002204667277
60, 14, 0.652243448392158
60, 15, 0.7586958223301841
60, 16, 0.78641019238297
60, 17, 0.7671189620035517
60, 18, 0.6670594662074556
60, 19, 0.502322289267221
60, 20, 0.10067624298812217
60, 21, 0.08036082157554902
60, 22, 0.168347419982268
60, 23, 0.25555654490078317
60, 24, 0.2506868228804656
60, 25, 0.29130051847807414
60, 26, 0.5794448209590242
60, 27, 0.5198640463545152
60, 28, 0.20016931903830737
60, 29, 0.06332731654826051
60, 30, 0.06599628126751256
60, 31, 0.10343277851522337
60, 32, 0.06666299437040701
60, 33, 0.13957900896860043
60, 34, 0.14485713687510193
60, 35, 0.15105840402243498
60, 36, 0.2280857149465012
60, 37, 0.22177254708106198
60, 38, 0.248585055204409
60, 39, 0.5311080386332008
60, 40, 0.7195053807509242
60, 41, 0.46682972071468076
60, 42, 0.06391532788061038
60, 43, 0.11276677167272975
60, 44, 0.1750849672456185
60, 45, 0.23901362130008807
60, 46, 0.11370377834412804
60, 47, 0.062310166394734856
60, 48, 0.02099903173939166
60, 49, 0.01625202747164578
60, 50, 0.016474843459894917
60, 51, 0.016753629177224116
60, 52, 0.03286284862175304
60, 53, 0.05002552208147959
60, 54, 0.11147377779289691
60, 55, 0.2465889745451234
60, 56, 0.1526245429530878
60, 57, 0.19940404170017523
60, 58, 0.07720664608156491
60, 59, 0.004453869375313002
60, 60, 2.220446049250313e-16
60, 61, 0.00021674190043607933
60, 62, 0.0012871656649268148
60, 63, 0.011747233554868952
60, 64, 0.09400013837625576
60, 65, 0.2456425437385945
60, 66, 0.22208989353522834
60, 67, 0.20646165636906266
60, 68, 0.12662193977731573
60, 69, 0.03009591491185082
60, 70, 0.03199046673025452
60, 71, 0.03308281257321799
60, 72, 0.03345906895333728
60, 73, 0.0327563617445924
60, 74, 0.052165240184778305
60, 75, 0.06273747864437396
60, 76, 0.12477284797046062
60, 77, 0.19948510433255018
60, 78, 0.2030202619681002
60, 79, 0.10221251046879776
60, 80, 0.03582090635334856
60, 81, 0.03315811964614812
60, 82, 0.03350729563866417
60, 83, 0.033765206992009245
60, 84, 0.03456511853886968
60, 85, 0.07208051203606625
60, 86, 0.0727452268390072
60, 87, 0.09958854634989911
60, 88, 0.2417616054156838
60, 89, 0.14866610592060647
60, 90, 0.20197856443544282
60, 91, 0.04713693208394065
60, 92, 0.04693253279409226
60, 93, 0.04687526529439123
60, 94, 0.04689776894162223
60, 95, 0.04684126450010617
60, 96, 0.04668034316298164
60, 97, 0.06634764641783142
60, 98, 0.10355983175951078
60, 99, 0.1999112026192501
60, 100, 0.22541631728393408
60, 101, 0.13584007641148999
60, 102, 0.05456014161827483
60, 103, 0.05458283557386567
60, 104, 0.05458719436073389
60, 105, 0.05459722498446218
60, 106, 0.05460911059480089
60, 107, 0.057021258408056164
60, 108, 0.08481253279901257
60, 109, 0.16896488614424932
61, 0, 0.14294598143015314
61, 1, 0.16379157796155885
61, 2, 0.15110751656533272
61, 3, 0.15068744398470102
61, 4, 0.24849134638198378
61, 5, 0.452274929534357
61, 6, 0.7272573662653343
61, 7, 0.5945480407258593
61, 8, 0.31289575903224687
61, 9, 0.0751909880855195
61, 10, 0.12188403841109341
61, 11, 0.15643873405956243
61, 12, 0.2693568590726435
61, 13, 0.36623913096971294
61, 14, 0.6522761122565406
61, 15, 0.7550934278103624
61, 16, 0.7813194531668506
61, 17, 0.7609850937991295
61, 18, 0.6594978133099039
61, 19, 0.4941371018963695
61, 20, 0.10315371597192802
61, 21, 0.08605745856806912
61, 22, 0.16853231258449086
61, 23, 0.25561344405084796
61, 24, 0.25074404981591947
61, 25, 0.2913472676703057
61, 26, 0.57947941802982
61, 27, 0.5163336214943262
61, 28, 0.19315001223059325
61, 29, 0.06929811464675006
61, 30, 0.07177259583876439
61, 31, 0.10556095081063599
61, 32, 0.07234722024343698
61, 33, 0.1396491108230008
61, 34, 0.14503709610697757
61, 35, 0.15110466856545002
61, 36, 0.2281587776960763
61, 37, 0.22182273365044836
61, 38, 0.2486289347272318
61, 39, 0.5311422564917399
61, 40, 0.7160530430203618
61, 41, 0.45812080950112255
61, 42, 0.07006048737214943
61, 43, 0.10839092537759742
61, 44, 0.17525260691603683
61, 45, 0.2392703513663137
61, 46, 0.11777726511685016
61, 47, 0.06523956727091085
61, 48, 0.022872786790217203
61, 49, 0.01622531071546285
61, 50, 0.016448342170007013
61, 51, 0.019936689903305882
61, 52, 0.03700522116929561
61, 53, 0.054432963469162265
61, 54, 0.11179370316345105
61, 55, 0.2467460138190426
61, 56, 0.15277907165529792
61, 57, 0.19960064086898455
61, 58, 0.0806614775318667
61, 59, 0.005976009717477693
61, 60, 0.00021674190043607933
61, 61, 2.220446049250313e-16
61, 62, 0.0022698235838786163
61, 63, 0.014584894240873614
61, 64, 0.09234700866496282
61, 65, 0.24091903581498342
61, 66, 0.22230191747181438
61, 67, 0.20667191989075218
61, 68, 0.13148519491960065
61, 69, 0.03334713213964935
61, 70, 0.03234089256857253
61, 71, 0.0334500224905282
61, 72, 0.033829899191454516
61, 73, 0.03312163722626582
61, 74, 0.056211394858633135
61, 75, 0.06839406739234033
61, 76, 0.12602443051382783
61, 77, 0.19969110885157704
61, 78, 0.20864517995331744
61, 79, 0.10681687962840958
61, 80, 0.03924669094437072
61, 81, 0.0335167223354671
61, 82, 0.033875169136653005
61, 83, 0.03413977859839279
61, 84, 0.03831208046105217
61, 85, 0.07469158206837545
61, 86, 0.07779411947358505
61, 87, 0.10336036678955718
61, 88, 0.24769763321819183
61, 89, 0.1488395872923337
61, 90, 0.20753054024888073
61, 91, 0.04704315278927018
61, 92, 0.046839240784256386
61, 93, 0.046782103188496516
61, 94, 0.046804517891951725
61, 95, 0.046748187021758425
61, 96, 0.04814594978598341
61, 97, 0.07185324922166592
61, 98, 0.10385800620812347
61, 99, 0.20010376069991676
61, 100, 0.22563370202541
61, 101, 0.14091054852495044
61, 102, 0.05453820858339642
61, 103, 0.054560955572962366
61, 104, 0.05456531009187349
61, 105, 0.054575296172197474
61, 106, 0.05458715262606473
61, 107, 0.06008985133610112
61, 108, 0.0837874104343973
61, 109, 0.1685643857759691
62, 0, 0.14337673247515603
62, 1, 0.16420465856435207
62, 2, 0.15144794206230516
62, 3, 0.15108834484963318
62, 4, 0.248909749448595
62, 5, 0.4525995416181502
62, 6, 0.7340126504328522
62, 7, 0.6108113770736512
62, 8, 0.3134643516524107
62, 9, 0.055327597085970126
62, 10, 0.12220779762543599
62, 11, 0.15675956858093376
62, 12, 0.2697161083082106
62, 13, 0.3665993766143816
62, 14, 0.6524451221634882
62, 15, 0.7718370155723875
62, 16, 0.788953839106852
62, 17, 0.7643791984313847
62, 18, 0.6605769427465054
62, 19, 0.491558765756564
62, 20, 0.08577410173205924
62, 21, 0.0660770288986201
62, 22, 0.16894580073928067
62, 23, 0.25597355594019455
62, 24, 0.2511071506869247
62, 25, 0.2916284307004021
62, 26, 0.5796561247775764
62, 27, 0.5413725777837679
62, 28, 0.1892568988055895
62, 29, 0.050752853779353346
62, 30, 0.05306216032870248
62, 31, 0.09879804121655811
62, 32, 0.05348381723671447
62, 33, 0.13995745599999954
62, 34, 0.14550073602684133
62, 35, 0.15161274691153215
62, 36, 0.22876766410175486
62, 37, 0.22218204095106342
62, 38, 0.2489164661136618
62, 39, 0.5313271089465815
62, 40, 0.7346246851502771
62, 41, 0.459907952609901
62, 42, 0.05130875659257106
62, 43, 0.11517935210582808
62, 44, 0.17577792538990145
62, 45, 0.26663057604339546
62, 46, 0.14598123444543998
62, 47, 0.08762724265350763
62, 48, 0.03721127795201906
62, 49, 0.01507515446422647
62, 50, 0.015285709883805065
62, 51, 0.015081535630597664
62, 52, 0.02345195259726085
62, 53, 0.03830016670405045
62, 54, 0.10567144001757478
62, 55, 0.24713676742691137
62, 56, 0.15316363618345308
62, 57, 0.22931516804580698
62, 58, 0.10565556854306557
62, 59, 0.014850649123214987
62, 60, 0.003142639033175576
62, 61, 0.0022818098575665413
62, 62, 2.220446049250313e-16
62, 63, 0.006268871733594583
62, 64, 0.08468753940769369
62, 65, 0.22999854357636895
62, 66, 0.22283453415045928
62, 67, 0.2072073497222271
62, 68, 0.16088857074814134
62, 69, 0.05088201468958631
62, 70, 0.03375232452039689
62, 71, 0.034850028355285056
62, 72, 0.03518453478247374
62, 73, 0.03446654340474187
62, 74, 0.040340614168848044
62, 75, 0.04996169022248331
62, 76, 0.10906583361261712
62, 77, 0.2001910270465096
62, 78, 0.24201378083181058
62, 79, 0.13395096216624647
62, 80, 0.0574635500401961
62, 81, 0.03496010747787104
62, 82, 0.035295620943113226
62, 83, 0.03554249959109501
